transaction_reference_id,party_role,party_info_unstructured,parsed_name,parsed_address_street_name,parsed_address_street_number,parsed_address_unit,parsed_address_postal_code,parsed_address_city,parsed_address_state,parsed_address_country,party_iban,party_phone,external_id
303037741ede458e05d021690017188f,BENE,"jenkins, bowers and bennett 9740 janice camp apt. 701 rogersville","jenkins, bowers and bennett",janice camp,9740,apt. 701,,rogersville,,,GB51YJAI19526953504516,4393166170,10056214
e4156e236b9a5c8308c00bb0aafbcb7c,ORG,suraez-collins ltd. bowmanside 21127 tajikistan,suraez-collins ltd.,bowmanside,,,21127,,,tajikistan,,0041835773330694788,30015864
b22c0d7b1ed1addef32f91a653f91e0c,ORG,wade ltd 290 peter fall suite 924 south richardfort 83753 montserrat,wade ltd,peter fall suite 924 south richardfort,290,,83753,,,montserrat,,,10309688
4ffbf0a635ee8d02c55c95a9e95cc1a8,ORG,heidi jimenwz 01962 ronald well bartlettshire w. baileyton 02327 02327 new caledonia,heidi jimenwz,ronald well bartlettshire w. baileyton,02327,,02327,,,new caledonia,GB24NFBS58565308830787,,50007439
86c1ff4afeb7dd5895f8e00163ba294c,ORG,michael iii 28253 brooqe canyon suite 140 w. davidburyn orth yvette 71045 zambia,michael iii,brooqe canyon suite 140 w. davidburyn orth yvette,28253,,71045,,,zambia,GB09FTIF26589657641979,00615996006166,90022309
03a7a694c0718c69d6fffceca165f586,BENE,ball-robinson ltd. 2206 darlene mission lake melissa west hannahchester jordan,ball-robinson ltd.,darlene mission lake melissa west,2206,,,hannahchester,,jordan,GB65GBWC85467833467226,,30003793
949c9f05ec374bd19bf7a0fccd840937,BENE,boyd-kim s.a.r.l. 59810 richardson spur apt. 502 michaelburgh spain,boyd-kim s.a.r.l.,richardson spur,59810,apt. 502,,michaelburgh,,spain,GB86WADC48469549912897,00415955801262,35016824
5a6d35374cfd14c8cd2972c1eb6830ec,ORG,rhodes-rivas south catherinechester,rhodes-rivas,south catherinechester,,,,,,,GB15LMIO94999121357508,,10286816
a3512b9d6716f1199cb2f8a2039a4334,BENE,alicia alicia hogan ii 17920richard groves aot. 405 uganda,alicia alicia hogan ii,groves aot.,405,,,,,uganda,GB21NPLS64069774514571,00416604874868,40013389
a21accb35ca94974ea8d1321662df3cd,BENE,april psgterson 987 robert shoal apt. 977 allenfort brianfurt isle of man,april psgterson,robert shoal,987,apt. 977,,allenfort brianfurt,,isle of man,GB02GTBQ33571315580569,,25020873
e4c8580043193116226288c3c56efae4,BENE,mr. fosyer erica foster 156 gibson avenue apt. 095 huffmanview mcbridemouth nepa,mr. fosyer erica foster,gibson avenue,156,apt. 095,,,,,GB39RBQG32814533221951,,40018688
35285b58feb6938b5c6750cfdbddefdc,ORG,derek nguyen f9269 8751 white spring apt. 612 new mark lake angela spain,derek nguyen,new mark lake,8751,apt. 612,,angela,,spain,GB08FHAO44301819991952,,25007013
c6665b3afb1405d6e06911aa8848930b,ORG,curtis delgado sr. 99502 alexandra lakes suite 487 lake isaiahview,curtis delgado sr.,,,,99502,,,,,,35023220
0159cff8f5049ada53e5fe1c3c209017,BENE,laura wolf 97662 gibson port scottville south africa +1-197-5728,laura wolf,gibson port,97662,,+1-197-5728,scottville,,south africa,GB60MATR87624362698483,,25021790
0eb883657b72ae0fa424f0f367739c69,BENE,montoya grp. co. 364 jessica row apt. 474 east lauraport 93544,montoya grp. co.,east lauraport,364,apt. 474,93544,,,,GB54SCMQ61099274831538,,35023381
ed4a60e19cd9357a3d8d7e1d6f015794,ORG,e. frank 2789 hopkins hopkins parkway 98658 united states minor outlying islands,e. frank,hopkins hopkins parkway,2789,,98658,,,united states minor outlying islands,,021477053994954,25021729
baea736c6e18376f166828e6bbcdd649,ORG,mr. jscquelinne walls sr. 47114 moreno brooks,mr. jscquelinne walls sr.,moreno brooks,47114,,,,,,,00417213214057,35000564
173c132c0056c92deaadb263db7f1145,ORG,troy hart 18006 corey extensions southh nicole taiwan p8699934,troy hart,corey extensions southh,18006,,,p8699934,,taiwan,,00177469896475652,25039747
e041d08e8f259632b5c5272b8fa4a347,BENE,boyd samantha east jonstad 49970,boyd samantha,east jonstad,,,49970,,,,GB91CSSZ20418518889655,00205198784238137,25033280
4561d44138df8abe694ac51a698b896f,ORG,wong jirden gizmanberg san marino,wong jirden,,,,,gizmanberg,,san marino,GB47PBMU09974271187189,078020323193968,40019451
22f469c653bbfda47a66716524b7c92c,ORG,t. norris 78645 amanda shore new troyfurt,t. norris,amanda shore new troyfurt,78645,,,,,,,004113882401747,25008417
e5e729314b27d48d07155627d9062652,ORG,watson group north heather 18940 brazil,watson group,north heather,,,18940,,,brazil,,6826228668569,10244571
23081bcac5e310e9d5345786e7fdf42a,ORG,michelle martinezz 913 rogers meadow apt. 495 w. davidmouth paraguay 345308637,michelle martinezz,paraguay,345308637,apt. 495,,,,,GB23FLGW71341881203938,6402313968,25037200
0832eed0134cc2fa3c94bce5bca807a4,BENE,c. hawkins 372 james center s. williestad youngberg 59985,c. hawkins,james center s. williestad,372,,59985,youngberg,,,GB19LZDZ40278386542711,,35023270
54177779e4df202808c300b10a75a857,ORG,caldwell-pugh 43525 nicholas trail suite 026 new bradleystad 98618 united states virgin islands,caldwell-pugh,new bradleystad,43525,suite 026,98618,,,united states virgin islands,,004115554355132409,10408382
002f255369a742c71ab4b7cbb849333f,ORG,brenda henderson 1312 david mission suite 063 lake barbaraville,brenda henderson,david mission,1312,suite 063,,barbaraville,,,GB89TSBK86827787044046,,25015089
808ceb979ea3dd8ef8d43ecb28b20748,BENE,tammy carlson mcclainview new mark,tammy carlson,,,,,,,,,,25022515
025df0ea441b9c201ba1f879573a8d1f,BENE,porter inc 9223 walker circles lake caseyborough 54684 cambodia,porter inc,walker circles lake caseyborough,9223,,54684,,,cambodia,,0012323037970,80064795
1d4fc3d6aa8f1936d5ca9d462de689be,BENE,maria mcfarland sr. davisburgh france,maria mcfarland sr.,,,,,davisburgh,,france,GB24ZCHN02365037802853,,25033059
a4fdc9b32415057c1cedfa61e5d290b7,ORG,christina chambers israel 10346 jordan spriing apt. 281 north michelle 34228 55120613,christina chambers,jordan spriing apt. 281 north michelle 34228,55120613,,,,,,,,30007432
d719ad15d5318fb16364e2b985591fc9,BENE,kimberly hicks dvm west tiffanymouth reunion,kimberly hicks dvm,,,,,,,,,0041479391119568823,25031640
11dbdf0af41a580674c8f1316de22974,BENE,blackwell-norris 03901 angela unions 35354,blackwell-norris,angela unions,03901,,35354,,,,,,10142372
a3ec6763b27fb09e04368f5acbfc0084,BENE,"briffin, olson and cook 2529 clarie path gonzalezstad port peter 85140 spain","briffin, olson and cook",spain,85140,,,,,,,002347186525044,40014089
430a0ee942df9fc500706d8510af522b,ORG,larson-sandoval incorporated 940 sheila cliff apt. 122 amandamouth christopherbury heard island and mcdonald islands,larson-sandoval incorporated,sheila cliff,940,apt. 122,,,,,,,25001232
482de2059f2223782c736cb6d1a96700,BENE,clark group 485 lam well apt. 895 north rachelstad swansonchester 49796,clark group,lam well apt. 895 north rachelstad swansonchester,485,,49796,,,,GB10YVIM79107556998900,,25002415
2b68ef385cb14f6a0686afa2e2b9254a,ORG,mr. nathan shepherd iii 0275 willis meadlws apt. 821 39808 turkmenistan,mr. nathan shepherd iii,willis meadlws,0275,apt. 821,39808,,,turkmenistan,,,35012867
740be85eafe5a129ed5f797b48f59cca,ORG,theodore theodore barajas 637 sabrina squares new karenmoutn kennedyside 21882,theodore theodore barajas,sabrina squares new karenmoutn kennedyside,637,,21882,,,,GB68TZUJ22902884946008,5157514733114,35011116
9e5b6ff48dfb429de00b2ae906a9db46,BENE,mejia john ii p9393788 871 joyce skyway auite 943 66651 congo,mejia john ii,joyce skyway auite,943,,66651,,,congo,,,50012157
acacde07548f9eb6c5d0e10b56a50ee5,BENE,"guerrero, harris and robinson 058 martin squares andrewstad east emma 66004 panama","guerrero, harris and robinson",panama,66004,,,,,,,004184896364210820,10533072
73eafd99be0f482303ab8309e8c6cd2a,ORG,tran and sons 019 ros plaza apt. 527 loristad iceland,tran and sons,ros plaza,019,apt. 527,,loristad,,iceland,GB33DSQX58452513747673,,25028263
e2bcf3ed4dabfe1b867fe4ac51999865,ORG,stewart-moore 2015 benjamin court apt. 753 jonesbury 23565 congo,stewart-moore,benjamin court,2015,apt. 753,23565,jonesbury,,congo,,,10376694
c49c5f3131045733f2906987239068f5,BENE,"rogers, robinson and oliver 34765","rogers, robinson and oliver",,,, 34765,,,,GB79TBUM51189058882010,,10222824
1bea59d9436ef1a6ec24b51d15a3b429,ORG,holland-edwards 3821 mary crescent suite 240 south patrickberg 18921,holland-edwards,mary crescent suite 240 south patrickberg,3821,,18921,,,,GB41CZPD01645770846769,0041879283717790369,35018343
c04e250803fbdab4df1e94e24ff94816,ORG,a. nicole sr. 247 247 donald trail suite 726 frederickchester 1948 7poland,a. nicole sr.,7poland,1948,suite 726,,,,,GB96DMTE94612391035654,,90016471
5d4b6b667f4433da2136007716ffaf7f,BENE,"moses, hull and adams limited 051 jackson ford suite 245 lake desiree tammystad 82540 nauru","moses, hull and adams limited",,,,82540,,,nauru,GB07QGXH90220785845782,,25034490
7536c01abbbbd91b03605c17b687b91d,BENE,"lester, barnes and lopez corp. lake davidchester micronesia","lester, barnes and lopez corp.",lake davidchester,,,,,,micronesia,GB05YNTI69927552402861,,10223507
f53b9cc72e74803d2e057f072f426cf7,BENE,m.a.s. spencer 1213 caldwell flats port ian belgium,m.a.s. spencer,caldwell flats port,1213,,,ian,,belgium,GB35FYTC58019297372775,00416215440363,20019323
d0625c8edeb91ba0d3d70b0a3be0034c,ORG,"snyder-kramer group 1502 cowan mews apt. 967 west michaelfort , 01230 tuvalu",snyder-kramer group,west michaelfort,1502,apt. 967,01230,,,tuvalu,GB04RQDF74815846264094,,10316215
0b218cd3d728ab9a90c40987dfd8b872,ORG,mr. clark christine 3875 butler forge apt. 051 lake steven 24067 pitcairn islands,mr. clark christine,lake steven,3875,apt. 051,24067,,,pitcairn islands,GB83VAGI82011023473733,,50063808
cdd55a43a6301fb90942d42019ba844b,ORG,angela 53554 53554 & howell path south jodi bradville 27678,angela,53554 & howell path south jodi,53554,,27678,bradville,,,GB21HVRJ08746565619800,,40005716
a09f331f48c83d837e37f8599e4dfff2,BENE,chan-quin inc. 5794 clayt on isle mercedeshaven robertoview saaint lucia,chan-quin inc.,,,,,,,,GB91VHVP21507004621130,,40002155
5c2651fe306f34bd6ceaa5558d292901,BENE,theresa roman 88678,theresa roman,,,, 88678,,,,GB96WEOH30630875467067,0041001271671450315153,25009086
1d8e3312a6be712a0dde8fcdd9f9543a,ORG,thomas figueroa west michael 48499 kuwait,thomas figueroa,west michael,,,48499,,,kuwait,,003200172286094490160,25037790
6f31eae3f6af535297d221d32312622f,ORG,murphy gorup 79290 montgomery spring suite 623 south jenny 59803 sierra leone,murphy gorup,montgomery spring suite 623 south jenny,79290,,59803,,,sierra leone,,,10473765
451bdac618984a21f33c023fac1b3922,ORG,j. price south tammy 28727 ireland,j. price,south tammy,,,28727,,,ireland,GB31BCJY13558769636149,,90022064
2980c92ae6f4154ad5ec016ea52911fe,ORG,"ramirez, brown and martinez port amnada 19880 qatar qatar","ramirez, brown and martinez",port amnada,,,19880,qatar,,qatar,GB90EYUH65679737691202,,10563927
6a3f37af22b4c00fa927b4d172f6ebe3,BENE,mkchelle knight 0446 robinson prairie suite 974 port sharon mongolia 156652557,mkchelle knight,robinson prairie suite 974 port,0446,,156652557,sharon,mongolia,,,,40000064
0449f59166fda88a8a4005c989356357,BENE,jenkins-wilson port jamesville jamesville caneda,jenkins-wilson,,,,,,,,GB25UAJV22454685295629,80152028273750,90003096
dc1a69ac1490407b7ed98f9847f556a6,BENE,evanaplc n. kaylaborough birdshire 06671 & ghana,evanaplc,& ghana,06671,,,,,,GB17GLOL01580242320574,004156234759278062,40008096
1a8389f693d8fbdf3ada05c3e317a756,ORG,jones llc 258 johnson vista jamesport richardbury 53604 china,jones llc,johnson vista jamesport richardbury,258,,53604,,,china,GB59JZGV44720026325486,0041716374972320952,25028804
d567fd6637a03f2a9ff99f3c128a7611,ORG,pamelashort sr. 48109 sarah springz apt. 079 angelachester cameronland 72221 saint lucia 11467723,pamelashort sr.,saint lucia,11467723,apt. 079,,angelachester,,,GB39TZZW11005328610478,00410016356676898,25023678
5234816fcec89143b80867332a32601b,ORG,herbanndez 05/15/1992 458 nicole greens apt. 211 lake benjamnishire 71206 marshall islands,herbanndez,lake benjamnishire,05/15/1992,apt. 211,71206,,,marshall islands,GB94OGUO84942585615130,,40009692
fed06df7695ce70e024ca9bfb0cdcd02,BENE,johnston michael sr. 7831 christopher forge langburgh solomonburgh ethiapia,johnston michael sr.,,,,,,,,GB31PDCU21924632527599,,30010768
52ca054db4dbca59ffc25f47e7dcb8dd,BENE,scott scott bradford 68525 vasquez flats hayesland cayman islands,scott scott bradford,vasquez flats,68525,,,hayesland,,cayman islands,GB23RPUY33242971257821,,25024847
1b6482dd95ef0bb798b646749b56d47d,ORG,ballard and sons 01340 andrew isle garretttown american samoa,ballard and sons,andrew isle,01340,,,garretttown,,american samoa,,,10549422
0072b035a9a6c8803f5eb7adf8e6b74e,ORG,mr. robert buchanan 875 scott plaza suite 516 jenniferfort 13744 el salvador,mr. robert buchanan,scott plaza,875,suite 516,13744,jenniferfort,,el salvador,GB32LGBC11416394792410,,35002722
ca349dc59a2947bb768f4ef44bae4c44,BENE,sheryl gibson east patrick scottborough 70440 yemen,sheryl gibson,east patrick scottborough,,,70440,,,yemen,GB28OPWN44198098590610,00971181387657885332,25022104
5915b07fddb0d855f335ff6646a2d30a,ORG,k. white 386463100 1136 ross row samuelland 55221 mauritania,k. white,ross row samuelland,1136,,55221,,,mauritania,GB09GAZS18767252202683,0041715647766010378,40014375
5f3a4a05550d6d899b564bc509b37fcb,ORG,"allen, may , and edwards 40838 michelle , divide suite 425 melindastad w. matthew qatar +1-846-2875","allen, may , and edwards",michelle divide suite 425 melindastad w. matthew qatar,+1-846-2875,,,,,,GB18LAGB23207649347233,004119922171953094,30021142
abd6179b836ff51c9beb7a4e07e0bf24,BENE,santana-long incorporated 424 jason mission suite 699 lake lauriemouth 97348 +1-799-6242,santana-long incorporated,lake lauriemouth,97348 +1-799-6242,,,,,,GB81SUET72714280003356,003514616412603,25039105
405b9fb409e2a4c163e895c00a687fdb,ORG,m.c.t. carlsn e. diamond 56156,m.c.t. carlsn,e. diamond,,,56156,,,,,,50055680
8031edc36d076e1fb97f7f09192b1270,BENE,"dr. maria , maria perez ii hoopermouth","dr. maria , maria perez ii",,,,,,,,,,50046439
faf4b2caa39218a2b783d4cfa0cb85a5,BENE,dr. jon burke 2411 kimberly mountains apt. 417 lake jeffery 11813 germany 07/25/1965,dr. jon burke,germany,07/25/1965,apt. 417,,,,,GB13GYVW75822106363954,,90020362
a46fc818c042e6936506e45d12190a20,BENE,mr. antonio watts sr. port lindachester lake patrick holy see (vatican city state),mr. antonio watts sr.,,,,,,,,GB52HEAS76774117444582,004146360239970094,35022714
bbb213573201a0d1bb0855ad1a29f5f6,BENE,thomas benjamin 62843 russell junctiuns apt. 401 maureenborough anguilla,thomas benjamin,russell junctiuns,62843,apt. 401,,maureenborough,,anguilla,,0169569004355320,60033634
93b77ad23d036bce8bcd3d7150dfa66c,BENE,wilson and gardner s.a.r.l. 965 pitts landing apt. 706 guerreroton east sherriview 81988 united states of america,wilson and gardner s.a.r.l.,pitts landing,965,apt. 706,81988,guerreroton east sherriview,,united states of america,,,25002116
7d3968535573e2e9eb38039680d3694d,ORG,whiney-rodriguez 14628 hensley lock s. jenniferburgh 19080 maldives,whiney-rodriguez,hensley lock s. jenniferburgh,14628,,19080,,,maldives,GB07THRQ09633310311695,,10018277
d6b3eeb81ecd5929e55ee60cd7aa0f48,BENE,m. lopez south michael north russell 64789finland,m. lopez,south michael north russell 64789finland,,,,,,,GB34XFNA65472172069107,09616077876,30025546
dda3145460c4ec1d412aa158eaaa8b3e,BENE,"shaw, lucas and west 3071 taylor expressway suite 366 francoside schultzport 25760 serbia","shaw, lucas and west",taylor expressway,3071,suite 366,25760,,,serbia,GB62BJYO77540980398236,004118845569498,10370924
66a4e3d687c77d85b5ad86cacd1d3473,BENE,rocha-ross 4014 rodriguez mount south dale mauritius,rocha-ross,rodriguez mount south,4014,,,dale,,mauritius,GB49DRDF34797372916626,,10176219
e182a3227a950b483f4920c6eff8cb44,ORG,karen east brenda 97678 cuba,karen,cuba,97678,,,,,,GB72MLVS52793900153819,,35028298
5916b14702c0b7e4d2e07d869d682d65,ORG,elizabethh conway 71068 ferrell ceys suite 649 65518,elizabethh conway,ferrell,ceys suite 649,,65518,,,,GB43HYEP70918245096196,,35003345
1dae3b48f5877bcee613327301954537,ORG,wright jr. 4976 casey cape apt. 860 75447 sweden p5614839,wright jr.,casey cape,4976,apt. 860,p5614839,,,sweden,GB14ACYW18635390054764,00560015523081139907,25024994
89a72fac8c00874aefa2f05b36747750,ORG,s.s.m. dvm 73276 anderson forges apt. 105 lorimouth 97183 egypt,s.s.m. dvm,anderson forges,73276,apt. 105,97183,lorimouth,,egypt,GB45FOZS77465689113252,,25011065
6ce9d16a5bdaae6b6f34308343f06c55,BENE,york york grp. ltd. port matthew 14275 palau p.o. box 825,york york grp. ltd.,,,,,,,,GB32WKXW43946893326412,,10007799
15c84ee83722ccdeaf504554d66a9087,ORG,dunn-mcbeide llc 75067 hogan keys south bethanyland greece p7736011,dunn-mcbeide llc,hogan keys south,75067,,p7736011,bethanyland,,greece,,00256001724741499199880,20022475
71f5539ac268693caf2a04d91a61e066,BENE,david hutchinson 72992 mark centers lake jesus 32813 armenia,david hutchinson,mark centers lake jesus,72992,,32813,armenia,,,GB33RLJH19229652671400,882709897385859,25015403
55502a330a68c013d0b00a094a26b71a,ORG,allison cobb 631 smith stream barberfort 88728 montserrat,allison cobb,smith stream barberfort,631,,88728,,,montserrat,GB63ZRWR82411677161268,0052969472895486909,35010200
49ff85d6376719915730ad9ad7387df9,BENE,smith roup group nathanfurt eeast ellisonmout h botswana p7103300,smith roup group,nathanfurt eeast ellisonmout h,,,p7103300,,,botswana,GB60FHWW27730387382458,,25019620
9856bd1990a449369064c9ef44e878fe,BENE,fox llc 5476 brian inlet jessicafort port richard,fox llc,brian inlet jessicafort port richard,5476,,,,,,GB13JIQH17389910879673,,10163018
db6a059b7e725bc8d7fc769e2c097bb5,BENE,williams and sons 32427 nguyen terrace west sarahstad 86580 algeria,williams and sons,nguyen terrace west sarahstad,32427,,86580,,,algeria,GB70HJXH65730429023857,004155068128315310,10161160
3e0f62c47d53e227f41364a95dc59cf1,BENE,dr. steepnanie lewis 01639 ryan union apt. 323 05288 cook islands,dr. steepnanie lewis,ryan union,01639,apt. 323,05288,,,cook islands,GB03SLKM95805840937475,,35017745
c9ce5b9cf6b82c143ec7d7aa4e55e704,BENE,a. booker sr. 19878 dominguez crescent port jessicabury torreston 05962 saint kitts and nevis,a. booker sr.,dominguez crescent port jessicabury torreston,19878,,05962,,,saint kitts and nevis,GB43IWSY88762089055945,00557979102670,40018215
ead06e38091aa5c30907f978f9d2f7a0,BENE,april patterson man 987 robert shoal apt. 977 allenfort brianfurt isle of +1-473-8605,april patterson,robert shoal,987,apt. 977,,,,,,,25020873
5d948daabff9c5f120c5ef7207302c2c,ORG,"nicholson, gilbert and hawell llc 6834 hawkins gardens 24993 brunei darussalam","nicholson, gilbert and hawell llc",hawkins gardens,6834,,24993,,,brunei darussalam,,00541363693567137145,20002691
